Date,Hour,load,scenario,period
18/06/2018,2,10570.9,93,97
18/06/2018,2,10793.4,94,97
18/06/2018,2,11274.2,95,97
18/06/2018,2,11269.7,96,97
18/06/2018,2,12917.4,97,97
18/06/2018,2,12696.0,98,97
18/06/2018,2,13036.6,99,97
18/06/2018,2,15687.9,100,97
18/06/2018,3,4963.8,1,98
18/06/2018,3,5213.8,2,98
18/06/2018,3,5866.5,3,98
18/06/2018,3,6450.2,4,98
18/06/2018,3,7158.0,5,98
18/06/2018,3,6663.1,6,98
18/06/2018,3,7021.0,7,98
18/06/2018,3,6888.4,8,98
18/06/2018,3,7022.8,9,98
18/06/2018,3,6746.2,10,98
18/06/2018,3,7499.4,11,98
18/06/2018,3,7192.1,12,98
18/06/2018,3,8191.2,13,98
18/06/2018,3,7180.1,14,98
18/06/2018,3,7639.7,15,98
18/06/2018,3,8445.3,16,98
18/06/2018,3,7482.8,17,98
18/06/2018,3,7449.8,18,98
18/06/2018,3,8322.3,19,98
18/06/2018,3,8817.1,20,98
18/06/2018,3,7627.0,21,98
18/06/2018,3,7715.1,22,98
18/06/2018,3,7882.7,23,98
18/06/2018,3,7929.5,24,98
18/06/2018,3,9001.0,25,98
18/06/2018,3,8250.8,26,98
18/06/2018,3,8177.0,27,98
18/06/2018,3,8353.2,28,98
18/06/2018,3,7901.1,29,98
18/06/2018,3,7790.9,30,98
18/06/2018,3,8248.7,31,98
18/06/2018,3,9550.8,32,98
18/06/2018,3,8784.7,33,98
18/06/2018,3,9573.8,34,98
18/06/2018,3,8728.6,35,98
18/06/2018,3,8180.1,36,98
18/06/2018,3,9217.7,37,98
18/06/2018,3,9540.6,38,98
18/06/2018,3,8558.2,39,98
18/06/2018,3,8284.3,40,98
18/06/2018,3,9556.7,41,98
18/06/2018,3,10027.7,42,98
18/06/2018,3,9266.3,43,98
18/06/2018,3,8423.4,44,98
18/06/2018,3,9152.6,45,98
18/06/2018,3,9390.1,46,98
18/06/2018,3,9329.6,47,98
18/06/2018,3,9609.0,48,98
18/06/2018,3,9300.5,49,98
18/06/2018,3,9026.0,50,98
18/06/2018,3,9117.9,51,98
18/06/2018,3,9613.2,52,98
18/06/2018,3,10032.2,53,98
18/06/2018,3,10265.1,54,98
18/06/2018,3,9085.5,55,98
18/06/2018,3,10376.6,56,98
18/06/2018,3,10012.1,57,98
18/06/2018,3,8859.7,58,98
18/06/2018,3,9597.4,59,98
18/06/2018,3,10388.5,60,98
18/06/2018,3,10696.5,61,98
18/06/2018,3,9384.6,62,98
18/06/2018,3,10673.4,63,98
18/06/2018,3,9761.2,64,98
18/06/2018,3,10527.4,65,98
18/06/2018,3,9014.3,66,98
18/06/2018,3,9186.3,67,98
18/06/2018,3,9349.0,68,98
18/06/2018,3,10326.7,69,98
18/06/2018,3,9211.1,70,98
18/06/2018,3,10417.4,71,98
18/06/2018,3,9790.2,72,98
18/06/2018,3,9709.6,73,98
18/06/2018,3,10014.6,74,98
18/06/2018,3,9702.4,75,98
18/06/2018,3,10452.7,76,98
18/06/2018,3,9995.8,77,98
18/06/2018,3,10044.5,78,98
18/06/2018,3,10265.0,79,98
18/06/2018,3,11501.9,80,98
18/06/2018,3,11337.7,81,98
18/06/2018,3,10995.9,82,98
18/06/2018,3,10865.0,83,98
18/06/2018,3,10159.5,84,98
18/06/2018,3,11823.0,85,98
18/06/2018,3,11874.3,86,98
18/06/2018,3,11110.3,87,98
18/06/2018,3,11612.8,88,98
18/06/2018,3,10721.5,89,98
18/06/2018,3,11178.8,90,98
18/06/2018,3,11660.4,91,98
18/06/2018,3,10711.1,92,98
18/06/2018,3,11819.2,93,98
18/06/2018,3,11429.8,94,98
18/06/2018,3,11742.6,95,98
18/06/2018,3,10793.4,96,98
18/06/2018,3,10896.3,97,98
18/06/2018,3,12918.4,98,98
18/06/2018,3,13570.7,99,98
18/06/2018,3,15088.3,100,98
18/06/2018,4,5122.4,1,99
18/06/2018,4,5072.8,2,99
18/06/2018,4,5377.9,3,99
18/06/2018,4,5781.9,4,99
18/06/2018,4,6243.4,5,99
18/06/2018,4,7142.1,6,99
18/06/2018,4,6749.7,7,99
18/06/2018,4,7017.5,8,99
18/06/2018,4,6755.1,9,99
18/06/2018,4,7529.3,10,99
18/06/2018,4,6833.7,11,99
18/06/2018,4,7794.6,12,99
18/06/2018,4,6809.0,13,99
18/06/2018,4,7893.1,14,99
18/06/2018,4,7852.3,15,99
18/06/2018,4,8343.5,16,99
18/06/2018,4,7869.8,17,99
18/06/2018,4,7775.1,18,99
18/06/2018,4,7035.3,19,99
18/06/2018,4,8123.2,20,99
18/06/2018,4,6991.9,21,99
18/06/2018,4,7068.6,22,99
18/06/2018,4,8732.7,23,99
18/06/2018,4,7825.6,24,99
18/06/2018,4,7445.2,25,99
18/06/2018,4,8695.6,26,99
18/06/2018,4,8655.0,27,99
18/06/2018,4,7741.5,28,99
18/06/2018,4,8346.8,29,99
18/06/2018,4,8605.4,30,99
18/06/2018,4,8632.6,31,99
18/06/2018,4,9236.3,32,99
18/06/2018,4,9187.3,33,99
18/06/2018,4,8155.0,34,99
18/06/2018,4,7912.6,35,99
18/06/2018,4,8485.1,36,99
18/06/2018,4,9516.5,37,99
18/06/2018,4,9234.7,38,99
18/06/2018,4,8695.3,39,99
18/06/2018,4,8617.2,40,99
18/06/2018,4,9765.5,41,99
18/06/2018,4,9223.8,42,99
18/06/2018,4,8132.7,43,99
18/06/2018,4,9405.8,44,99
18/06/2018,4,8396.5,45,99
18/06/2018,4,9236.4,46,99
18/06/2018,4,8906.3,47,99
18/06/2018,4,8746.0,48,99
18/06/2018,4,9710.9,49,99
18/06/2018,4,8834.0,50,99
18/06/2018,4,8777.2,51,99
18/06/2018,4,9119.0,52,99
18/06/2018,4,10147.8,53,99
18/06/2018,4,9921.0,54,99
18/06/2018,4,10430.9,55,99
18/06/2018,4,9717.5,56,99
18/06/2018,4,8958.7,57,99
18/06/2018,4,9237.1,58,99
18/06/2018,4,8852.3,59,99
18/06/2018,4,10333.9,60,99
18/06/2018,4,10319.5,61,99
18/06/2018,4,10663.4,62,99
18/06/2018,4,9104.9,63,99
18/06/2018,4,9783.8,64,99
18/06/2018,4,10361.0,65,99
18/06/2018,4,9478.9,66,99
18/06/2018,4,10754.1,67,99
18/06/2018,4,8936.2,68,99
18/06/2018,4,9618.5,69,99
18/06/2018,4,10430.1,70,99
18/06/2018,4,9712.2,71,99
18/06/2018,4,9508.0,72,99
18/06/2018,4,10879.8,73,99
18/06/2018,4,11043.7,74,99
18/06/2018,4,9522.3,75,99
18/06/2018,4,9278.1,76,99
18/06/2018,4,10686.1,77,99
18/06/2018,4,9639.4,78,99
18/06/2018,4,10961.1,79,99
18/06/2018,4,10615.3,80,99
18/06/2018,4,10266.1,81,99
18/06/2018,4,10523.4,82,99
18/06/2018,4,11351.2,83,99
18/06/2018,4,10539.3,84,99
18/06/2018,4,9697.6,85,99
18/06/2018,4,11045.9,86,99
18/06/2018,4,9923.1,87,99
18/06/2018,4,9758.5,88,99
18/06/2018,4,10210.3,89,99
18/06/2018,4,11671.3,90,99
18/06/2018,4,11779.1,91,99
18/06/2018,4,10461.0,92,99
18/06/2018,4,10249.6,93,99
18/06/2018,4,12186.8,94,99
18/06/2018,4,12798.8,95,99
18/06/2018,4,10876.4,96,99
18/06/2018,4,10664.7,97,99
18/06/2018,4,12489.6,98,99
18/06/2018,4,12429.9,99,99
18/06/2018,4,13324.3,100,99
18/06/2018,5,4945.6,1,100
18/06/2018,5,5304.8,2,100
18/06/2018,5,5832.2,3,100
18/06/2018,5,6181.5,4,100
18/06/2018,5,7092.5,5,100
18/06/2018,5,6682.6,6,100
18/06/2018,5,7103.9,7,100
18/06/2018,5,7162.8,8,100
18/06/2018,5,7648.4,9,100
18/06/2018,5,6933.8,10,100
18/06/2018,5,6911.6,11,100
18/06/2018,5,7238.0,12,100
18/06/2018,5,7007.7,13,100
18/06/2018,5,7875.3,14,100
18/06/2018,5,8215.8,15,100
18/06/2018,5,7279.9,16,100
18/06/2018,5,8105.5,17,100
18/06/2018,5,7112.5,18,100
18/06/2018,5,8384.4,19,100
18/06/2018,5,8419.5,20,100
18/06/2018,5,7432.7,21,100
18/06/2018,5,8007.7,22,100
18/06/2018,5,7951.9,23,100
18/06/2018,5,8612.2,24,100
18/06/2018,5,8383.3,25,100
18/06/2018,5,8030.4,26,100
18/06/2018,5,8245.2,27,100
18/06/2018,5,8196.1,28,100
18/06/2018,5,7815.0,29,100
18/06/2018,5,7779.6,30,100
18/06/2018,5,8428.5,31,100
18/06/2018,5,9056.9,32,100
18/06/2018,5,9036.2,33,100
18/06/2018,5,8041.7,34,100
18/06/2018,5,8676.3,35,100
18/06/2018,5,9212.8,36,100
18/06/2018,5,8921.1,37,100
18/06/2018,5,9291.8,38,100
18/06/2018,5,9671.0,39,100
18/06/2018,5,9231.9,40,100
18/06/2018,5,9216.8,41,100
18/06/2018,5,8640.5,42,100
18/06/2018,5,8453.3,43,100
18/06/2018,5,8896.5,44,100
18/06/2018,5,8874.0,45,100
18/06/2018,5,8292.2,46,100
18/06/2018,5,9358.1,47,100
18/06/2018,5,9870.9,48,100
18/06/2018,5,9749.8,49,100
18/06/2018,5,9789.8,50,100
18/06/2018,5,10207.1,51,100
18/06/2018,5,8654.7,52,100
18/06/2018,5,9084.4,53,100
18/06/2018,5,10181.2,54,100
18/06/2018,5,8591.9,55,100
18/06/2018,5,8906.2,56,100
18/06/2018,5,9143.6,57,100
18/06/2018,5,10054.6,58,100
18/06/2018,5,9068.6,59,100
18/06/2018,5,10102.2,60,100
18/06/2018,5,9402.1,61,100
18/06/2018,5,9619.8,62,100
18/06/2018,5,9107.9,63,100
18/06/2018,5,9676.3,64,100
18/06/2018,5,10035.0,65,100
18/06/2018,5,9267.7,66,100
18/06/2018,5,9681.2,67,100
18/06/2018,5,9126.4,68,100
18/06/2018,5,10497.8,69,100
18/06/2018,5,9179.7,70,100
18/06/2018,5,10763.3,71,100
18/06/2018,5,10592.2,72,100
18/06/2018,5,8953.7,73,100
18/06/2018,5,9661.5,74,100
18/06/2018,5,10590.4,75,100
18/06/2018,5,9043.8,76,100
18/06/2018,5,11156.3,77,100
18/06/2018,5,9168.2,78,100
18/06/2018,5,11114.3,79,100
18/06/2018,5,9333.1,80,100
18/06/2018,5,9462.2,81,100
18/06/2018,5,11350.0,82,100
18/06/2018,5,10237.0,83,100
18/06/2018,5,10802.3,84,100
18/06/2018,5,10105.9,85,100
18/06/2018,5,11142.3,86,100
18/06/2018,5,9579.6,87,100
18/06/2018,5,9983.9,88,100
18/06/2018,5,10186.5,89,100
18/06/2018,5,10465.9,90,100
18/06/2018,5,10249.1,91,100
18/06/2018,5,11294.0,92,100
18/06/2018,5,10167.2,93,100
18/06/2018,5,12391.4,94,100
18/06/2018,5,12266.4,95,100
18/06/2018,5,12551.2,96,100
18/06/2018,5,12780.8,97,100
18/06/2018,5,13294.1,98,100
18/06/2018,5,12891.4,99,100
18/06/2018,5,13558.8,100,100
18/06/2018,6,5262.9,1,101
18/06/2018,6,5690.0,2,101
18/06/2018,6,5630.1,3,101
18/06/2018,6,6864.9,4,101
18/06/2018,6,6934.2,5,101
18/06/2018,6,7614.0,6,101
18/06/2018,6,7015.2,7,101
18/06/2018,6,7805.4,8,101
18/06/2018,6,7495.9,9,101
18/06/2018,6,7019.6,10,101
18/06/2018,6,7379.2,11,101
18/06/2018,6,7307.0,12,101
18/06/2018,6,7718.8,13,101
18/06/2018,6,7530.2,14,101
18/06/2018,6,7994.4,15,101
18/06/2018,6,8500.4,16,101
18/06/2018,6,8332.9,17,101
18/06/2018,6,8323.0,18,101
18/06/2018,6,7311.0,19,101
18/06/2018,6,8642.4,20,101
18/06/2018,6,8179.9,21,101
18/06/2018,6,7535.7,22,101
18/06/2018,6,7757.5,23,101
18/06/2018,6,9228.6,24,101
18/06/2018,6,8819.3,25,101
18/06/2018,6,8687.5,26,101
18/06/2018,6,7836.6,27,101
18/06/2018,6,8206.0,28,101
18/06/2018,6,8593.3,29,101
18/06/2018,6,7826.0,30,101
18/06/2018,6,9356.9,31,101
18/06/2018,6,9021.7,32,101
18/06/2018,6,9243.6,33,101
18/06/2018,6,9837.7,34,101
18/06/2018,6,9918.7,35,101
18/06/2018,6,9938.0,36,101
18/06/2018,6,10018.5,37,101
18/06/2018,6,8849.1,38,101
18/06/2018,6,8370.2,39,101
18/06/2018,6,9511.4,40,101
18/06/2018,6,8797.8,41,101
18/06/2018,6,8964.7,42,101
18/06/2018,6,9395.7,43,101
18/06/2018,6,10308.1,44,101
18/06/2018,6,8937.3,45,101
18/06/2018,6,10156.7,46,101
18/06/2018,6,9082.9,47,101
18/06/2018,6,9012.9,48,101
18/06/2018,6,10029.6,49,101
18/06/2018,6,10242.0,50,101
18/06/2018,6,10088.5,51,101
18/06/2018,6,10502.4,52,101
18/06/2018,6,9398.1,53,101
18/06/2018,6,10387.8,54,101
18/06/2018,6,10103.3,55,101
18/06/2018,6,8927.6,56,101
18/06/2018,6,10571.6,57,101
18/06/2018,6,9988.2,58,101
18/06/2018,6,9788.6,59,101
18/06/2018,6,10381.9,60,101
18/06/2018,6,10092.7,61,101
18/06/2018,6,10768.5,62,101
18/06/2018,6,9457.3,63,101
18/06/2018,6,10458.2,64,101
18/06/2018,6,11001.8,65,101
18/06/2018,6,10361.2,66,101
18/06/2018,6,10929.3,67,101
18/06/2018,6,10023.6,68,101
18/06/2018,6,9136.2,69,101
18/06/2018,6,10425.8,70,101
18/06/2018,6,9696.2,71,101
18/06/2018,6,9862.4,72,101
18/06/2018,6,9527.6,73,101
18/06/2018,6,10213.3,74,101
18/06/2018,6,9728.1,75,101
18/06/2018,6,10128.3,76,101
18/06/2018,6,9502.9,77,101
18/06/2018,6,9576.8,78,101
18/06/2018,6,9950.5,79,101
18/06/2018,6,10798.0,80,101
18/06/2018,6,10055.0,81,101
18/06/2018,6,10917.0,82,101
18/06/2018,6,11397.7,83,101
18/06/2018,6,10227.8,84,101
18/06/2018,6,10997.0,85,101
18/06/2018,6,9763.6,86,101
18/06/2018,6,11727.4,87,101
18/06/2018,6,11113.5,88,101
18/06/2018,6,10049.9,89,101
18/06/2018,6,11389.4,90,101
18/06/2018,6,9971.7,91,101
18/06/2018,6,10449.9,92,101
18/06/2018,6,11968.4,93,101
18/06/2018,6,10813.6,94,101
18/06/2018,6,12374.2,95,101
18/06/2018,6,13068.8,96,101
18/06/2018,6,12366.7,97,101
18/06/2018,6,12745.7,98,101
18/06/2018,6,13995.3,99,101
18/06/2018,6,14265.0,100,101
18/06/2018,7,5624.0,1,102
18/06/2018,7,6148.2,2,102
18/06/2018,7,5977.3,3,102
18/06/2018,7,7524.4,4,102
18/06/2018,7,7078.4,5,102
18/06/2018,7,8440.5,6,102
18/06/2018,7,8701.0,7,102
18/06/2018,7,8286.4,8,102
18/06/2018,7,8679.5,9,102
18/06/2018,7,8292.8,10,102
18/06/2018,7,7589.0,11,102
18/06/2018,7,7726.3,12,102
18/06/2018,7,8402.3,13,102
18/06/2018,7,8278.8,14,102
18/06/2018,7,7895.9,15,102
18/06/2018,7,8292.4,16,102
18/06/2018,7,9251.8,17,102
18/06/2018,7,8818.5,18,102
18/06/2018,7,9536.2,19,102
18/06/2018,7,9664.5,20,102
18/06/2018,7,8479.9,21,102
18/06/2018,7,9085.5,22,102
18/06/2018,7,9713.1,23,102
18/06/2018,7,8307.5,24,102
18/06/2018,7,8492.9,25,102
18/06/2018,7,9115.9,26,102
18/06/2018,7,9567.6,27,102
18/06/2018,7,9994.7,28,102
18/06/2018,7,8798.9,29,102
18/06/2018,7,9401.4,30,102
18/06/2018,7,9286.9,31,102
18/06/2018,7,9516.2,32,102
18/06/2018,7,10473.9,33,102
18/06/2018,7,9993.0,34,102
18/06/2018,7,8890.2,35,102
18/06/2018,7,9970.2,36,102
18/06/2018,7,9428.2,37,102
18/06/2018,7,9701.4,38,102
18/06/2018,7,9821.5,39,102
18/06/2018,7,10587.9,40,102
18/06/2018,7,10066.6,41,102
18/06/2018,7,9712.2,42,102
18/06/2018,7,9858.5,43,102
18/06/2018,7,10750.8,44,102
18/06/2018,7,10909.6,45,102
18/06/2018,7,10431.6,46,102
18/06/2018,7,10546.5,47,102
18/06/2018,7,10079.3,48,102
18/06/2018,7,11093.8,49,102
18/06/2018,7,10590.6,50,102
18/06/2018,7,9986.2,51,102
18/06/2018,7,9848.5,52,102
18/06/2018,7,10948.4,53,102
18/06/2018,7,9599.6,54,102
18/06/2018,7,9621.1,55,102
18/06/2018,7,10748.5,56,102
18/06/2018,7,10635.0,57,102
18/06/2018,7,9681.8,58,102
18/06/2018,7,9705.8,59,102
18/06/2018,7,11099.0,60,102
18/06/2018,7,11717.4,61,102
18/06/2018,7,10908.2,62,102
18/06/2018,7,10658.1,63,102
18/06/2018,7,9783.6,64,102
18/06/2018,7,10247.2,65,102
18/06/2018,7,11964.6,66,102
18/06/2018,7,11687.4,67,102
18/06/2018,7,10854.5,68,102
18/06/2018,7,11909.0,69,102
18/06/2018,7,11102.0,70,102
18/06/2018,7,11131.7,71,102
18/06/2018,7,10698.5,72,102
18/06/2018,7,10100.4,73,102
18/06/2018,7,10046.9,74,102
18/06/2018,7,10022.1,75,102
18/06/2018,7,11445.2,76,102
18/06/2018,7,11999.4,77,102
18/06/2018,7,10367.9,78,102
18/06/2018,7,11081.4,79,102
18/06/2018,7,12336.8,80,102
18/06/2018,7,10310.8,81,102
18/06/2018,7,10315.0,82,102
18/06/2018,7,11813.5,83,102
18/06/2018,7,11092.8,84,102
18/06/2018,7,10908.3,85,102
18/06/2018,7,11748.2,86,102
18/06/2018,7,11016.5,87,102
18/06/2018,7,11308.7,88,102
18/06/2018,7,11920.2,89,102
18/06/2018,7,11302.2,90,102
18/06/2018,7,10829.5,91,102
18/06/2018,7,13063.2,92,102
18/06/2018,7,12078.5,93,102
18/06/2018,7,11552.0,94,102
18/06/2018,7,11780.8,95,102
18/06/2018,7,12516.9,96,102
18/06/2018,7,11752.4,97,102
18/06/2018,7,12777.9,98,102
18/06/2018,7,15205.3,99,102
18/06/2018,7,16697.7,100,102
18/06/2018,8,7216.0,1,103
18/06/2018,8,8502.7,2,103
18/06/2018,8,7391.4,3,103
18/06/2018,8,7662.3,4,103
18/06/2018,8,8317.6,5,103
18/06/2018,8,9067.5,6,103
18/06/2018,8,9972.9,7,103
18/06/2018,8,8618.3,8,103
18/06/2018,8,9152.6,9,103
18/06/2018,8,10185.0,10,103
18/06/2018,8,8735.6,11,103
18/06/2018,8,10064.9,12,103
18/06/2018,8,9708.8,13,103
18/06/2018,8,10861.0,14,103
18/06/2018,8,10481.2,15,103
18/06/2018,8,10609.4,16,103
18/06/2018,8,10301.9,17,103
18/06/2018,8,10951.4,18,103
18/06/2018,8,9791.9,19,103
18/06/2018,8,11179.1,20,103
18/06/2018,8,9979.3,21,103
18/06/2018,8,9295.5,22,103
18/06/2018,8,11259.3,23,103
18/06/2018,8,11183.0,24,103
18/06/2018,8,9539.9,25,103
18/06/2018,8,10575.2,26,103
18/06/2018,8,11450.4,27,103
18/06/2018,8,11525.2,28,103
18/06/2018,8,10327.4,29,103
18/06/2018,8,10592.1,30,103
18/06/2018,8,10927.8,31,103
18/06/2018,8,11063.9,32,103
18/06/2018,8,11780.9,33,103
18/06/2018,8,11180.5,34,103
18/06/2018,8,11860.7,35,103
18/06/2018,8,10467.6,36,103
18/06/2018,8,11973.2,37,103
18/06/2018,8,11141.9,38,103
18/06/2018,8,11844.4,39,103
18/06/2018,8,12477.9,40,103
18/06/2018,8,10628.5,41,103
18/06/2018,8,11285.9,42,103
18/06/2018,8,11307.6,43,103
18/06/2018,8,11560.1,44,103
18/06/2018,8,12027.6,45,103
18/06/2018,8,10570.8,46,103
18/06/2018,8,10971.6,47,103
18/06/2018,8,12654.8,48,103
18/06/2018,8,12000.9,49,103
18/06/2018,8,10453.2,50,103
18/06/2018,8,10484.4,51,103
18/06/2018,8,12293.1,52,103
18/06/2018,8,11931.2,53,103
18/06/2018,8,11759.4,54,103
18/06/2018,8,13132.7,55,103
18/06/2018,8,11563.2,56,103
18/06/2018,8,12895.8,57,103
18/06/2018,8,12754.6,58,103
18/06/2018,8,10743.2,59,103
18/06/2018,8,12355.4,60,103
18/06/2018,8,13080.2,61,103
18/06/2018,8,12113.2,62,103
18/06/2018,8,13103.1,63,103
18/06/2018,8,13125.7,64,103
18/06/2018,8,12064.9,65,103
18/06/2018,8,11336.9,66,103
18/06/2018,8,11468.9,67,103
18/06/2018,8,13055.8,68,103
18/06/2018,8,13212.4,69,103
18/06/2018,8,12453.7,70,103
18/06/2018,8,11888.9,71,103
18/06/2018,8,12082.5,72,103
18/06/2018,8,13158.5,73,103
18/06/2018,8,12595.2,74,103
18/06/2018,8,11685.9,75,103
18/06/2018,8,13091.8,76,103
18/06/2018,8,11385.4,77,103
18/06/2018,8,13150.8,78,103
18/06/2018,8,11339.8,79,103
18/06/2018,8,12288.0,80,103
18/06/2018,8,13224.9,81,103
18/06/2018,8,13227.5,82,103
18/06/2018,8,13356.7,83,103
18/06/2018,8,14012.4,84,103
18/06/2018,8,12063.4,85,103
18/06/2018,8,12963.5,86,103
18/06/2018,8,12994.8,87,103
18/06/2018,8,13703.1,88,103
18/06/2018,8,13668.1,89,103
18/06/2018,8,12492.7,90,103
18/06/2018,8,13715.8,91,103
18/06/2018,8,14454.2,92,103
18/06/2018,8,12057.3,93,103
18/06/2018,8,13678.8,94,103
18/06/2018,8,13363.4,95,103
18/06/2018,8,14027.5,96,103
18/06/2018,8,15769.9,97,103
18/06/2018,8,15818.0,98,103
18/06/2018,8,14639.0,99,103
18/06/2018,8,16248.7,100,103
18/06/2018,9,10111.5,1,104
18/06/2018,9,9326.7,2,104
18/06/2018,9,10547.7,3,104
18/06/2018,9,9164.5,4,104
18/06/2018,9,11604.7,5,104
18/06/2018,9,11264.3,6,104
18/06/2018,9,11386.7,7,104
18/06/2018,9,10159.8,8,104
18/06/2018,9,11364.6,9,104
18/06/2018,9,11061.1,10,104
18/06/2018,9,10512.9,11,104
18/06/2018,9,12323.0,12,104
18/06/2018,9,10286.3,13,104
18/06/2018,9,11740.0,14,104
18/06/2018,9,11249.2,15,104
18/06/2018,9,10401.2,16,104
18/06/2018,9,10668.8,17,104
18/06/2018,9,12036.6,18,104
18/06/2018,9,11958.1,19,104
18/06/2018,9,11377.5,20,104
18/06/2018,9,11670.0,21,104
18/06/2018,9,12912.2,22,104
18/06/2018,9,12849.9,23,104
18/06/2018,9,12435.2,24,104
18/06/2018,9,13152.8,25,104
18/06/2018,9,11174.6,26,104
18/06/2018,9,11831.9,27,104
18/06/2018,9,11768.1,28,104
18/06/2018,9,12391.4,29,104
18/06/2018,9,11818.3,30,104
18/06/2018,9,12844.2,31,104
18/06/2018,9,13535.8,32,104
18/06/2018,9,12276.5,33,104
18/06/2018,9,11989.8,34,104
18/06/2018,9,11893.4,35,104
18/06/2018,9,13042.2,36,104
18/06/2018,9,13475.7,37,104
18/06/2018,9,14007.6,38,104
18/06/2018,9,13822.6,39,104
18/06/2018,9,13141.3,40,104
18/06/2018,9,14028.0,41,104
18/06/2018,9,11936.6,42,104
18/06/2018,9,13425.8,43,104
18/06/2018,9,13703.5,44,104
18/06/2018,9,12611.4,45,104
18/06/2018,9,13943.6,46,104
18/06/2018,9,12377.9,47,104
18/06/2018,9,12283.8,48,104
18/06/2018,9,14140.4,49,104
18/06/2018,9,13511.0,50,104
18/06/2018,9,12734.3,51,104
18/06/2018,9,12245.3,52,104
18/06/2018,9,13934.2,53,104
18/06/2018,9,13631.2,54,104
18/06/2018,9,13045.4,55,104
18/06/2018,9,12523.5,56,104
18/06/2018,9,13160.1,57,104
18/06/2018,9,12637.2,58,104
18/06/2018,9,13884.6,59,104
18/06/2018,9,13080.9,60,104
18/06/2018,9,13753.7,61,104
18/06/2018,9,12391.2,62,104
18/06/2018,9,13540.4,63,104
18/06/2018,9,15022.8,64,104
18/06/2018,9,14302.3,65,104
18/06/2018,9,12357.5,66,104
18/06/2018,9,14703.5,67,104
18/06/2018,9,14088.0,68,104
18/06/2018,9,13745.1,69,104
18/06/2018,9,13710.9,70,104
18/06/2018,9,14527.8,71,104
18/06/2018,9,14867.0,72,104
18/06/2018,9,13234.0,73,104
18/06/2018,9,14882.3,74,104
18/06/2018,9,15082.1,75,104
18/06/2018,9,14504.9,76,104
18/06/2018,9,15205.9,77,104
18/06/2018,9,12790.9,78,104
18/06/2018,9,14029.6,79,104
18/06/2018,9,14659.5,80,104
18/06/2018,9,15040.7,81,104
18/06/2018,9,14175.7,82,104
18/06/2018,9,15594.4,83,104
18/06/2018,9,14628.9,84,104
18/06/2018,9,15280.5,85,104
18/06/2018,9,14504.2,86,104
18/06/2018,9,15535.0,87,104
18/06/2018,9,13930.0,88,104
18/06/2018,9,14618.2,89,104
18/06/2018,9,13790.1,90,104
18/06/2018,9,14602.0,91,104
18/06/2018,9,14170.0,92,104
18/06/2018,9,15159.8,93,104
18/06/2018,9,15032.5,94,104
18/06/2018,9,14642.2,95,104
18/06/2018,9,14505.1,96,104
18/06/2018,9,16481.3,97,104
18/06/2018,9,16405.7,98,104
18/06/2018,9,18128.3,99,104
18/06/2018,9,19607.8,100,104
18/06/2018,10,9917.1,1,105
18/06/2018,10,10960.2,2,105
18/06/2018,10,10551.1,3,105
18/06/2018,10,11857.1,4,105
18/06/2018,10,11799.6,5,105
18/06/2018,10,13131.0,6,105
18/06/2018,10,13053.6,7,105
18/06/2018,10,11801.8,8,105
18/06/2018,10,12272.7,9,105
18/06/2018,10,12183.9,10,105
18/06/2018,10,11495.5,11,105
18/06/2018,10,12758.7,12,105
18/06/2018,10,13829.1,13,105
18/06/2018,10,12437.7,14,105
18/06/2018,10,12069.4,15,105
18/06/2018,10,13663.3,16,105
18/06/2018,10,13994.1,17,105
18/06/2018,10,11643.7,18,105
18/06/2018,10,12296.2,19,105
18/06/2018,10,11927.5,20,105
18/06/2018,10,12897.0,21,105
18/06/2018,10,13099.1,22,105
18/06/2018,10,13951.3,23,105
18/06/2018,10,11845.8,24,105
18/06/2018,10,14310.1,25,105
18/06/2018,10,13332.5,26,105
18/06/2018,10,13147.4,27,105
18/06/2018,10,14085.3,28,105
18/06/2018,10,13763.4,29,105
18/06/2018,10,13396.4,30,105
18/06/2018,10,14204.7,31,105
18/06/2018,10,13825.1,32,105
18/06/2018,10,14851.1,33,105
18/06/2018,10,13077.0,34,105
18/06/2018,10,12535.8,35,105
18/06/2018,10,12595.9,36,105
18/06/2018,10,13408.4,37,105
18/06/2018,10,14793.9,38,105
18/06/2018,10,14168.3,39,105
18/06/2018,10,14675.6,40,105
18/06/2018,10,14757.1,41,105
18/06/2018,10,14850.3,42,105
18/06/2018,10,13213.1,43,105
18/06/2018,10,14612.9,44,105
18/06/2018,10,12751.7,45,105
18/06/2018,10,14407.8,46,105
18/06/2018,10,13027.0,47,105
18/06/2018,10,14624.9,48,105
18/06/2018,10,13885.6,49,105
18/06/2018,10,14327.0,50,105
18/06/2018,10,13231.9,51,105
18/06/2018,10,15152.5,52,105
18/06/2018,10,14006.6,53,105
18/06/2018,10,14200.5,54,105
18/06/2018,10,14691.1,55,105
18/06/2018,10,13756.8,56,105
18/06/2018,10,13429.2,57,105
18/06/2018,10,13492.2,58,105
18/06/2018,10,14311.8,59,105
18/06/2018,10,14031.5,60,105
18/06/2018,10,14543.1,61,105
18/06/2018,10,14962.2,62,105
18/06/2018,10,16235.6,63,105
18/06/2018,10,14855.5,64,105
18/06/2018,10,13322.5,65,105
18/06/2018,10,15259.5,66,105
18/06/2018,10,15328.3,67,105
18/06/2018,10,13824.0,68,105
