20/06/2018,4,8230.1,18,147
20/06/2018,4,8288.6,19,147
20/06/2018,4,8632.1,20,147
20/06/2018,4,8772.5,21,147
20/06/2018,4,8018.2,22,147
20/06/2018,4,8115.3,23,147
20/06/2018,4,7669.4,24,147
20/06/2018,4,8400.5,25,147
20/06/2018,4,7744.8,26,147
20/06/2018,4,8091.3,27,147
20/06/2018,4,8673.8,28,147
20/06/2018,4,9300.5,29,147
20/06/2018,4,9114.4,30,147
20/06/2018,4,8133.4,31,147
20/06/2018,4,8869.8,32,147
20/06/2018,4,8810.9,33,147
20/06/2018,4,8596.2,34,147
20/06/2018,4,9305.9,35,147
20/06/2018,4,9992.0,36,147
20/06/2018,4,8592.1,37,147
20/06/2018,4,8554.6,38,147
20/06/2018,4,9504.4,39,147
20/06/2018,4,9081.6,40,147
20/06/2018,4,8901.7,41,147
20/06/2018,4,9204.0,42,147
20/06/2018,4,9908.2,43,147
20/06/2018,4,9214.3,44,147
20/06/2018,4,8747.6,45,147
20/06/2018,4,8941.4,46,147
20/06/2018,4,8659.5,47,147
20/06/2018,4,9845.3,48,147
20/06/2018,4,9693.7,49,147
20/06/2018,4,8988.6,50,147
20/06/2018,4,9741.7,51,147
20/06/2018,4,8652.5,52,147
20/06/2018,4,9527.2,53,147
20/06/2018,4,9671.1,54,147
20/06/2018,4,9694.9,55,147
20/06/2018,4,9360.8,56,147
20/06/2018,4,9277.9,57,147
20/06/2018,4,10097.3,58,147
20/06/2018,4,10458.3,59,147
20/06/2018,4,10561.0,60,147
20/06/2018,4,10378.3,61,147
20/06/2018,4,9497.4,62,147
20/06/2018,4,9278.8,63,147
20/06/2018,4,10818.5,64,147
20/06/2018,4,10499.5,65,147
20/06/2018,4,10132.8,66,147
20/06/2018,4,10118.6,67,147
20/06/2018,4,9047.0,68,147
20/06/2018,4,9298.8,69,147
20/06/2018,4,10609.0,70,147
20/06/2018,4,9178.7,71,147
20/06/2018,4,9771.3,72,147
20/06/2018,4,9171.3,73,147
20/06/2018,4,9279.5,74,147
20/06/2018,4,10284.9,75,147
20/06/2018,4,9849.4,76,147
20/06/2018,4,10057.7,77,147
20/06/2018,4,9957.8,78,147
20/06/2018,4,10505.2,79,147
20/06/2018,4,9996.1,80,147
20/06/2018,4,9788.4,81,147
20/06/2018,4,9691.5,82,147
20/06/2018,4,10909.3,83,147
20/06/2018,4,10661.0,84,147
20/06/2018,4,11287.8,85,147
20/06/2018,4,9811.2,86,147
20/06/2018,4,10345.8,87,147
20/06/2018,4,10501.2,88,147
20/06/2018,4,11457.0,89,147
20/06/2018,4,11724.9,90,147
20/06/2018,4,11006.7,91,147
20/06/2018,4,10490.9,92,147
20/06/2018,4,11999.8,93,147
20/06/2018,4,11045.2,94,147
20/06/2018,4,11969.5,95,147
20/06/2018,4,12435.8,96,147
20/06/2018,4,11019.4,97,147
20/06/2018,4,12945.7,98,147
20/06/2018,4,14325.4,99,147
20/06/2018,4,15029.8,100,147
20/06/2018,5,5281.7,1,148
20/06/2018,5,6071.5,2,148
20/06/2018,5,6035.5,3,148
20/06/2018,5,6006.9,4,148
20/06/2018,5,6339.4,5,148
20/06/2018,5,7578.8,6,148
20/06/2018,5,7872.2,7,148
20/06/2018,5,7753.4,8,148
20/06/2018,5,7069.6,9,148
20/06/2018,5,8029.3,10,148
20/06/2018,5,7266.3,11,148
20/06/2018,5,7912.5,12,148
20/06/2018,5,8124.5,13,148
20/06/2018,5,7080.0,14,148
20/06/2018,5,7085.5,15,148
20/06/2018,5,7628.8,16,148
20/06/2018,5,7611.5,17,148
20/06/2018,5,7593.7,18,148
20/06/2018,5,8564.1,19,148
20/06/2018,5,7143.8,20,148
20/06/2018,5,7715.8,21,148
20/06/2018,5,8138.4,22,148
20/06/2018,5,7453.1,23,148
20/06/2018,5,9099.7,24,148
20/06/2018,5,7577.0,25,148
20/06/2018,5,7603.1,26,148
20/06/2018,5,9042.5,27,148
20/06/2018,5,7687.6,28,148
20/06/2018,5,9072.6,29,148
20/06/2018,5,9475.4,30,148
20/06/2018,5,7997.8,31,148
20/06/2018,5,8603.9,32,148
20/06/2018,5,8038.8,33,148
20/06/2018,5,8591.0,34,148
20/06/2018,5,8626.6,35,148
20/06/2018,5,8824.8,36,148
20/06/2018,5,8282.0,37,148
20/06/2018,5,8751.6,38,148
20/06/2018,5,8482.8,39,148
20/06/2018,5,9755.9,40,148
20/06/2018,5,9381.9,41,148
20/06/2018,5,10028.0,42,148
20/06/2018,5,9187.0,43,148
20/06/2018,5,9957.2,44,148
20/06/2018,5,9450.3,45,148
20/06/2018,5,9190.8,46,148
20/06/2018,5,8655.4,47,148
20/06/2018,5,9880.1,48,148
20/06/2018,5,9703.7,49,148
20/06/2018,5,9811.7,50,148
20/06/2018,5,8586.1,51,148
20/06/2018,5,9125.3,52,148
20/06/2018,5,8963.1,53,148
20/06/2018,5,9600.9,54,148
20/06/2018,5,10346.6,55,148
20/06/2018,5,10295.7,56,148
20/06/2018,5,8820.4,57,148
20/06/2018,5,9225.4,58,148
20/06/2018,5,9129.8,59,148
20/06/2018,5,8976.2,60,148
20/06/2018,5,8837.4,61,148
20/06/2018,5,8873.5,62,148
20/06/2018,5,9880.3,63,148
20/06/2018,5,10407.3,64,148
20/06/2018,5,9950.4,65,148
20/06/2018,5,10385.8,66,148
20/06/2018,5,9314.6,67,148
20/06/2018,5,9863.9,68,148
20/06/2018,5,10380.1,69,148
20/06/2018,5,9728.7,70,148
20/06/2018,5,9773.7,71,148
20/06/2018,5,10427.8,72,148
20/06/2018,5,10344.2,73,148
20/06/2018,5,9300.6,74,148
